"","task","trialsLeft","practice","trialNum","word1","patch","colorRT","colorResponse","isicolorRT","congruent","colorAccurate","word2","sameResponse","sameRT","isisameRT","same","sameAccurate","word","ink","subid"
"5869","wm",36,FALSE,36,"green","green",0,"NA",0,TRUE,FALSE,"green",NA,101,0,TRUE,NA,NA,NA,41
"5870","wm",35,FALSE,37,"yellow","yellow",0,"yellow",333,TRUE,FALSE,"yellow","same",1140,0,TRUE,TRUE,NA,NA,41
"5871","wm",34,FALSE,38,"yellow","yellow",0,"yellow",115,TRUE,FALSE,"red","diff",1206,0,FALSE,TRUE,NA,NA,41
"5872","wm",33,FALSE,39,"yellow","red",0,"red",349,FALSE,FALSE,"yellow","same",1436,0,TRUE,TRUE,NA,NA,41
"5873","wm",32,FALSE,40,"blue","yellow",0,"yellow",516,FALSE,FALSE,"yellow","diff",1876,0,FALSE,TRUE,NA,NA,41
"5874","wm",31,FALSE,41,"red","yellow",0,"yellow",128,FALSE,FALSE,"yellow","diff",1194,0,FALSE,TRUE,NA,NA,41
"5875","wm",30,FALSE,42,"yellow","yellow",0,"yellow",69,TRUE,FALSE,"yellow","same",1362,0,TRUE,TRUE,NA,NA,41
"5876","wm",29,FALSE,43,"blue","red",480,"red",0,FALSE,TRUE,"blue","same",1000,0,TRUE,TRUE,NA,NA,41
"5877","wm",28,FALSE,44,"yellow","yellow",0,"yellow",447,TRUE,FALSE,"red","diff",1344,0,FALSE,TRUE,NA,NA,41
"5878","wm",27,FALSE,45,"yellow","green",0,"green",554,FALSE,FALSE,"green","diff",1525,0,FALSE,TRUE,NA,NA,41
"5879","wm",26,FALSE,46,"yellow","yellow",0,"yellow",90,TRUE,FALSE,"yellow","same",1602,0,TRUE,TRUE,NA,NA,41
"5880","wm",25,FALSE,47,"blue","red",0,"red",114,FALSE,FALSE,"blue","same",1482,0,TRUE,TRUE,NA,NA,41
"5881","wm",24,FALSE,48,"green","green",0,"blue",327,TRUE,FALSE,"red","diff",1766,0,FALSE,TRUE,NA,NA,41
"5882","wm",23,FALSE,49,"red","yellow",0,"yellow",75,FALSE,FALSE,"yellow","diff",1206,0,FALSE,TRUE,NA,NA,41
"5883","wm",22,FALSE,50,"blue","green",0,"green",468,FALSE,FALSE,"green","diff",1611,0,FALSE,TRUE,NA,NA,41
"5884","wm",21,FALSE,51,"green","green",0,"blue",161,TRUE,FALSE,"red","diff",2023,0,FALSE,TRUE,NA,NA,41
"5885","wm",20,FALSE,52,"red","red",0,"red",132,TRUE,FALSE,"red","same",1138,0,TRUE,TRUE,NA,NA,41
"5886","wm",19,FALSE,53,"green","yellow",0,"yellow",146,FALSE,FALSE,"yellow","diff",1239,0,FALSE,TRUE,NA,NA,41
"5887","wm",18,FALSE,54,"green","green",0,"green",341,TRUE,FALSE,"blue","diff",1467,0,FALSE,TRUE,NA,NA,41
"5888","wm",17,FALSE,55,"yellow","red",0,"red",367,FALSE,FALSE,"yellow","same",1217,0,TRUE,TRUE,NA,NA,41
"5889","wm",16,FALSE,56,"yellow","green",0,"blue",466,FALSE,FALSE,"green","diff",2566,0,FALSE,TRUE,NA,NA,41
"5890","wm",15,FALSE,57,"green","blue",0,"blue",283,FALSE,FALSE,"green","same",1368,0,TRUE,TRUE,NA,NA,41
"5891","wm",14,FALSE,58,"red","blue",0,"blue",166,FALSE,FALSE,"red","same",1086,0,TRUE,TRUE,NA,NA,41
"5892","wm",13,FALSE,59,"yellow","green",0,"blue",470,FALSE,FALSE,"green","diff",1711,0,FALSE,TRUE,NA,NA,41
"5893","wm",12,FALSE,60,"red","green",0,"green",376,FALSE,FALSE,"red","same",1309,0,TRUE,TRUE,NA,NA,41
"5894","wm",11,FALSE,61,"green","green",0,"green",278,TRUE,FALSE,"red","diff",1370,0,FALSE,TRUE,NA,NA,41
"5895","wm",10,FALSE,62,"green","red",0,"red",157,FALSE,FALSE,"green","same",1249,0,TRUE,TRUE,NA,NA,41
"5896","wm",9,FALSE,63,"yellow","blue",0,"blue",454,FALSE,FALSE,"blue","diff",1247,0,FALSE,TRUE,NA,NA,41
"5897","wm",8,FALSE,64,"blue","yellow",0,"yellow",144,FALSE,FALSE,"yellow","diff",1116,0,FALSE,TRUE,NA,NA,41
"5898","wm",7,FALSE,65,"green","blue",0,"blue",56,FALSE,FALSE,"green","same",1211,0,TRUE,TRUE,NA,NA,41
"5899","wm",6,FALSE,66,"red","blue",0,"blue",141,FALSE,FALSE,"red","same",1190,0,TRUE,TRUE,NA,NA,41
"5900","wm",5,FALSE,67,"red","green",0,"green",220,FALSE,FALSE,"red","same",1036,0,TRUE,TRUE,NA,NA,41
"5901","wm",4,FALSE,68,"blue","blue",0,"blue",199,TRUE,FALSE,"red","diff",1584,0,FALSE,TRUE,NA,NA,41
"5902","wm",3,FALSE,69,"red","red",515,"red",0,TRUE,TRUE,"red","same",1092,0,TRUE,TRUE,NA,NA,41
"5903","wm",2,FALSE,70,"yellow","yellow",0,"yellow",160,TRUE,FALSE,"red","diff",1272,0,FALSE,TRUE,NA,NA,41
"5904","wm",1,FALSE,71,"green","red",0,"red",138,FALSE,FALSE,"green","same",1106,0,TRUE,TRUE,NA,NA,41
"5905","classic",12,TRUE,0,NA,NA,0,"NA",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","blue",42
"5906","classic",11,TRUE,1,NA,NA,0,"yellow",403,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","yellow",42
"5907","classic",10,TRUE,2,NA,NA,0,"NA",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"red","yellow",42
"5908","classic",9,TRUE,3,NA,NA,441,"green",0,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"blue","blue",42
"5909","classic",8,TRUE,4,NA,NA,0,"NA",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"red","green",42
"5910","classic",7,TRUE,5,NA,NA,0,"NA",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"green","blue",42
"5911","classic",6,TRUE,6,NA,NA,0,"NA",0,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"red","red",42
"5912","classic",5,TRUE,7,NA,NA,336,"red",0,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"green","red",42
"5913","classic",4,TRUE,8,NA,NA,500,"yellow",0,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"green","green",42
"5914","classic",3,TRUE,9,NA,NA,0,"NA",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"blue","yellow",42
"5915","classic",2,TRUE,10,NA,NA,0,"NA",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"blue","red",42
"5916","classic",1,TRUE,11,NA,NA,481,"red",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","green",42
"5917","classic",48,FALSE,0,NA,NA,0,"yellow",181,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"red","blue",42
"5918","classic",47,FALSE,1,NA,NA,0,"green",69,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"blue","green",42
"5919","classic",46,FALSE,2,NA,NA,458,"green",0,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"blue","blue",42
"5920","classic",45,FALSE,3,NA,NA,0,"red",92,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","yellow",42
"5921","classic",44,FALSE,4,NA,NA,0,"yellow",104,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"green","green",42
"5922","classic",43,FALSE,5,NA,NA,0,"blue",156,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"green","yellow",42
"5923","classic",42,FALSE,6,NA,NA,461,"red",0,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"red","red",42
"5924","classic",41,FALSE,7,NA,NA,0,"yellow",64,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","green",42
"5925","classic",40,FALSE,8,NA,NA,0,"blue",24,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","red",42
"5926","classic",39,FALSE,9,NA,NA,0,"green",287,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"red","green",42
"5927","classic",38,FALSE,10,NA,NA,0,"red",285,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","yellow",42
"5928","classic",37,FALSE,11,NA,NA,0,"green",389,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"green","blue",42
"5929","classic",36,FALSE,12,NA,NA,0,"blue",213,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"red","red",42
"5930","classic",35,FALSE,13,NA,NA,0,"green",192,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"green","green",42
"5931","classic",34,FALSE,14,NA,NA,0,"blue",276,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","yellow",42
"5932","classic",33,FALSE,15,NA,NA,0,"yellow",38,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"blue","blue",42
"5933","classic",32,FALSE,16,NA,NA,0,"yellow",111,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"green","green",42
"5934","classic",31,FALSE,17,NA,NA,0,"green",59,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"blue","blue",42
"5935","classic",30,FALSE,18,NA,NA,0,"blue",352,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"blue","yellow",42
"5936","classic",29,FALSE,19,NA,NA,0,"green",196,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"blue","blue",42
"5937","classic",28,FALSE,20,NA,NA,0,"yellow",201,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","green",42
"5938","classic",27,FALSE,21,NA,NA,0,"blue",106,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","yellow",42
"5939","classic",26,FALSE,22,NA,NA,0,"yellow",75,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"green","green",42
"5940","classic",25,FALSE,23,NA,NA,0,"green",382,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","blue",42
"5941","classic",24,FALSE,24,NA,NA,456,"green",0,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"blue","blue",42
"5942","classic",23,FALSE,25,NA,NA,437,"green",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","blue",42
"5943","classic",22,FALSE,26,NA,NA,0,"red",202,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"green","red",42
"5944","classic",21,FALSE,27,NA,NA,0,"yellow",121,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"green","blue",42
"5945","classic",20,FALSE,28,NA,NA,0,"red",501,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"red","yellow",42
"5946","classic",19,FALSE,29,NA,NA,0,"green",486,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"green","yellow",42
"5947","classic",18,FALSE,30,NA,NA,0,"NA",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"blue","red",42
"5948","classic",17,FALSE,31,NA,NA,222,"blue",0,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"red","red",42
"5949","classic",16,FALSE,32,NA,NA,495,"blue",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"red","yellow",42
"5950","classic",15,FALSE,33,NA,NA,0,"green",176,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"red","green",42
"5951","classic",14,FALSE,34,NA,NA,355,"yellow",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"red","blue",42
"5952","classic",13,FALSE,35,NA,NA,0,"red",203,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"blue","red",42
"5953","classic",12,FALSE,36,NA,NA,397,"blue",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"blue","yellow",42
"5954","classic",11,FALSE,37,NA,NA,496,"green",0,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"blue","blue",42
"5955","classic",10,FALSE,38,NA,NA,412,"yellow",0,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"green","green",42
"5956","classic",9,FALSE,39,NA,NA,0,"red",429,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","red",42
"5957","classic",8,FALSE,40,NA,NA,0,"yellow",441,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"green","green",42
"5958","classic",7,FALSE,41,NA,NA,0,"red",174,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"red","red",42
"5959","classic",6,FALSE,42,NA,NA,0,"red",359,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"green","red",42
"5960","classic",5,FALSE,43,NA,NA,449,"red",0,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"red","red",42
"5961","classic",4,FALSE,44,NA,NA,397,"red",0,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"red","red",42
"5962","classic",3,FALSE,45,NA,NA,0,"blue",26,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","yellow",42
"5963","classic",2,FALSE,46,NA,NA,0,"yellow",472,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"blue","green",42
"5964","classic",1,FALSE,47,NA,NA,0,"blue",160,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","yellow",42
"5965","wm",12,TRUE,0,"blue","yellow",0,"NA",0,FALSE,FALSE,"yellow",NA,581,0,FALSE,NA,NA,NA,42
"5966","wm",11,TRUE,1,"yellow","blue",0,"NA",0,FALSE,FALSE,"blue","NA",0,0,FALSE,FALSE,NA,NA,42
"5967","wm",10,TRUE,2,"blue","green",0,"NA",0,FALSE,FALSE,"red","NA",0,0,FALSE,FALSE,NA,NA,42
"5968","wm",9,TRUE,3,"red","blue",0,"blue",212,FALSE,FALSE,"blue",NA,661,0,FALSE,NA,NA,NA,42
"5969","wm",8,TRUE,4,"green","green",0,"NA",0,TRUE,FALSE,"green",NA,1609,0,TRUE,NA,NA,NA,42
"5970","wm",7,TRUE,5,"green","red",0,"NA",0,FALSE,FALSE,"blue","NA",0,0,FALSE,FALSE,NA,NA,42
"5971","wm",6,TRUE,6,"yellow","red",0,"NA",0,FALSE,FALSE,"blue",NA,0,232,FALSE,FALSE,NA,NA,42
"5972","wm",5,TRUE,7,"blue","green",0,"NA",0,FALSE,FALSE,"green","NA",0,0,FALSE,FALSE,NA,NA,42
"5973","wm",4,TRUE,8,"red","green",0,"NA",0,FALSE,FALSE,"green",NA,2864,0,FALSE,NA,NA,NA,42
"5974","wm",3,TRUE,9,"red","red",0,"green",655,TRUE,FALSE,"green",NA,733,0,FALSE,NA,NA,NA,42
"5975","wm",2,TRUE,10,"green","green",0,"NA",0,TRUE,FALSE,"green",NA,1928,0,TRUE,NA,NA,NA,42
"5976","wm",1,TRUE,11,"yellow","blue",0,"NA",0,FALSE,FALSE,"green",NA,878,0,FALSE,NA,NA,NA,42
"5977","wm",72,FALSE,0,"green","yellow",0,"yellow",506,FALSE,FALSE,"yellow","diff",2794,0,FALSE,TRUE,NA,NA,42
"5978","wm",71,FALSE,1,"yellow","blue",0,"blue",266,FALSE,FALSE,"blue","diff",2137,0,FALSE,TRUE,NA,NA,42
"5979","wm",70,FALSE,2,"red","green",0,"green",380,FALSE,FALSE,"red","same",1952,0,TRUE,TRUE,NA,NA,42
"5980","wm",69,FALSE,3,"blue","blue",0,"blue",44,TRUE,FALSE,"blue",NA,1252,0,TRUE,NA,NA,NA,42
"5981","wm",68,FALSE,4,"green","green",0,"green",189,TRUE,FALSE,"green","same",2097,0,TRUE,TRUE,NA,NA,42
"5982","wm",67,FALSE,5,"blue","red",0,"red",125,FALSE,FALSE,"blue","same",1683,0,TRUE,TRUE,NA,NA,42
"5983","wm",66,FALSE,6,"red","red",386,"red",0,TRUE,TRUE,"blue","diff",1942,0,FALSE,TRUE,NA,NA,42
"5984","wm",65,FALSE,7,"yellow","green",0,"green",53,FALSE,FALSE,"green","diff",1455,0,FALSE,TRUE,NA,NA,42
"5985","wm",64,FALSE,8,"green","green",0,"yellow",572,TRUE,FALSE,"green","same",2270,0,TRUE,TRUE,NA,NA,42
"5986","wm",63,FALSE,9,"red","red",0,"red",41,TRUE,FALSE,"green","diff",2232,0,FALSE,TRUE,NA,NA,42
"5987","wm",62,FALSE,10,"yellow","green",0,"green",3,FALSE,FALSE,"green","diff",2905,0,FALSE,TRUE,NA,NA,42
"5988","wm",61,FALSE,11,"green","blue",0,"blue",497,FALSE,FALSE,"green","same",1775,0,TRUE,TRUE,NA,NA,42
"5989","wm",60,FALSE,12,"red","yellow",0,"yellow",851,FALSE,FALSE,"yellow","diff",0,287,FALSE,FALSE,NA,NA,42
"5990","wm",59,FALSE,13,"green","green",0,"NA",0,TRUE,FALSE,"red",NA,89,0,FALSE,NA,NA,NA,42
"5991","wm",58,FALSE,14,"yellow","yellow",0,"yellow",506,TRUE,FALSE,"yellow","same",2066,0,TRUE,TRUE,NA,NA,42
"5992","wm",57,FALSE,15,"red","green",0,"green",165,FALSE,FALSE,"red","same",1292,0,TRUE,TRUE,NA,NA,42
"5993","wm",56,FALSE,16,"red","blue",0,"green",231,FALSE,FALSE,"red","same",2515,0,TRUE,TRUE,NA,NA,42
"5994","wm",55,FALSE,17,"green","red",0,"red",5,FALSE,FALSE,"green","diff",1535,0,TRUE,FALSE,NA,NA,42
"5995","wm",54,FALSE,18,"yellow","yellow",0,"yellow",250,TRUE,FALSE,"red","diff",1610,0,FALSE,TRUE,NA,NA,42
"5996","wm",53,FALSE,19,"green","red",0,"red",157,FALSE,FALSE,"green","same",1216,0,TRUE,TRUE,NA,NA,42
"5997","wm",52,FALSE,20,"red","red",0,"NA",0,TRUE,FALSE,"blue",NA,58,0,FALSE,NA,NA,NA,42
"5998","wm",51,FALSE,21,"red","red",470,"red",0,TRUE,TRUE,"red","same",1352,0,TRUE,TRUE,NA,NA,42
"5999","wm",50,FALSE,22,"blue","blue",402,"green",0,TRUE,FALSE,"blue",NA,4,0,TRUE,NA,NA,NA,42
"6000","wm",49,FALSE,23,"green","green",391,"green",0,TRUE,TRUE,"blue","diff",1473,0,FALSE,TRUE,NA,NA,42
"6001","wm",48,FALSE,24,"yellow","yellow",0,"yellow",398,TRUE,FALSE,"yellow","same",2023,0,TRUE,TRUE,NA,NA,42
"6002","wm",47,FALSE,25,"red","yellow",0,"yellow",60,FALSE,FALSE,"yellow","diff",1838,0,FALSE,TRUE,NA,NA,42
"6003","wm",46,FALSE,26,"blue","blue",0,"blue",63,TRUE,FALSE,"blue","same",1236,0,TRUE,TRUE,NA,NA,42
"6004","wm",45,FALSE,27,"green","green",0,"green",418,TRUE,FALSE,"red","diff",2728,0,FALSE,TRUE,NA,NA,42
"6005","wm",44,FALSE,28,"blue","red",0,"red",169,FALSE,FALSE,"blue","same",1660,0,TRUE,TRUE,NA,NA,42
"6006","wm",43,FALSE,29,"yellow","blue",0,"blue",217,FALSE,FALSE,"blue","diff",1856,0,FALSE,TRUE,NA,NA,42
"6007","wm",42,FALSE,30,"yellow","red",0,"red",358,FALSE,FALSE,"yellow","same",1378,0,TRUE,TRUE,NA,NA,42
"6008","wm",41,FALSE,31,"red","red",0,"red",49,TRUE,FALSE,"red","same",637,0,TRUE,TRUE,NA,NA,42
"6009","wm",40,FALSE,32,"red","blue",0,"NA",0,FALSE,FALSE,"red","same",2110,0,TRUE,TRUE,NA,NA,42
"6010","wm",39,FALSE,33,"blue","blue",492,"blue",0,TRUE,TRUE,"red","diff",1987,0,FALSE,TRUE,NA,NA,42
"6011","wm",38,FALSE,34,"blue","blue",0,"blue",221,TRUE,FALSE,"blue","same",817,0,TRUE,TRUE,NA,NA,42
"6012","wm",37,FALSE,35,"red","red",0,"red",364,TRUE,FALSE,"green","diff",1719,0,FALSE,TRUE,NA,NA,42
"6013","wm",36,FALSE,36,"yellow","yellow",0,"NA",0,TRUE,FALSE,"yellow","same",0,915,TRUE,FALSE,NA,NA,42
"6014","wm",35,FALSE,37,"yellow","blue",0,"blue",406,FALSE,FALSE,"blue","diff",2424,0,FALSE,TRUE,NA,NA,42
"6015","wm",34,FALSE,38,"blue","blue",364,"blue",0,TRUE,TRUE,"blue","same",512,0,TRUE,TRUE,NA,NA,42
"6016","wm",33,FALSE,39,"yellow","yellow",397,"yellow",0,TRUE,TRUE,"red","diff",1772,0,FALSE,TRUE,NA,NA,42
"6017","wm",32,FALSE,40,"yellow","red",0,"red",331,FALSE,FALSE,"yellow","same",1325,0,TRUE,TRUE,NA,NA,42
"6018","wm",31,FALSE,41,"yellow","yellow",429,"yellow",0,TRUE,TRUE,"yellow","same",804,0,TRUE,TRUE,NA,NA,42
"6019","wm",30,FALSE,42,"yellow","red",0,"red",388,FALSE,FALSE,"yellow","same",885,0,TRUE,TRUE,NA,NA,42
"6020","wm",29,FALSE,43,"green","green",0,"green",609,TRUE,FALSE,"blue",NA,977,0,FALSE,NA,NA,NA,42
"6021","wm",28,FALSE,44,"blue","green",0,"green",277,FALSE,FALSE,"green",NA,2389,0,FALSE,NA,NA,NA,42
"6022","wm",27,FALSE,45,"green","green",438,"green",0,TRUE,TRUE,"green","same",1146,0,TRUE,TRUE,NA,NA,42
"6023","wm",26,FALSE,46,"blue","green",0,"green",394,FALSE,FALSE,"green",NA,1612,0,FALSE,NA,NA,NA,42
"6024","wm",25,FALSE,47,"blue","yellow",0,"green",780,FALSE,FALSE,"yellow",NA,1775,0,FALSE,NA,NA,NA,42
"6025","wm",24,FALSE,48,"green","red",0,"red",390,FALSE,FALSE,"green","same",930,0,TRUE,TRUE,NA,NA,42
"6026","wm",23,FALSE,49,"green","blue",0,"blue",133,FALSE,FALSE,"green","same",1153,0,TRUE,TRUE,NA,NA,42
"6027","wm",22,FALSE,50,"red","blue",0,"blue",619,FALSE,FALSE,"red","same",1322,0,TRUE,TRUE,NA,NA,42
"6028","wm",21,FALSE,51,"yellow","yellow",383,"yellow",0,TRUE,TRUE,"yellow","same",738,0,TRUE,TRUE,NA,NA,42
"6029","wm",20,FALSE,52,"blue","blue",0,"blue",343,TRUE,FALSE,"red",NA,1196,0,FALSE,NA,NA,NA,42
"6030","wm",19,FALSE,53,"green","blue",0,"blue",141,FALSE,FALSE,"green","same",1036,0,TRUE,TRUE,NA,NA,42
"6031","wm",18,FALSE,54,"red","red",0,"red",317,TRUE,FALSE,"green",NA,1035,0,FALSE,NA,NA,NA,42
"6032","wm",17,FALSE,55,"red","green",0,"blue",655,FALSE,FALSE,"red",NA,250,0,TRUE,NA,NA,NA,42
"6033","wm",16,FALSE,56,"blue","yellow",0,"NA",0,FALSE,FALSE,"yellow",NA,11,0,FALSE,NA,NA,NA,42
"6034","wm",15,FALSE,57,"green","green",0,"green",499,TRUE,FALSE,"blue",NA,1021,0,FALSE,NA,NA,NA,42
"6035","wm",14,FALSE,58,"blue","blue",0,"blue",513,TRUE,FALSE,"blue","same",745,0,TRUE,TRUE,NA,NA,42
"6036","wm",13,FALSE,59,"red","yellow",0,"yellow",195,FALSE,FALSE,"yellow",NA,1226,0,FALSE,NA,NA,NA,42
"6037","wm",12,FALSE,60,"yellow","green",0,"green",496,FALSE,FALSE,"green","NA",0,0,FALSE,FALSE,NA,NA,42
"6038","wm",11,FALSE,61,"blue","green",0,"NA",0,FALSE,FALSE,"green","NA",0,0,FALSE,FALSE,NA,NA,42
"6039","wm",10,FALSE,62,"blue","blue",0,"NA",0,TRUE,FALSE,"red","diff",0,724,FALSE,FALSE,NA,NA,42
"6040","wm",9,FALSE,63,"red","red",0,"blue",399,TRUE,FALSE,"red","diff",1812,0,TRUE,FALSE,NA,NA,42
"6041","wm",8,FALSE,64,"red","red",0,"red",251,TRUE,FALSE,"blue","diff",927,0,FALSE,TRUE,NA,NA,42
"6042","wm",7,FALSE,65,"green","yellow",0,"yellow",378,FALSE,FALSE,"yellow","NA",0,0,FALSE,FALSE,NA,NA,42
"6043","wm",6,FALSE,66,"blue","yellow",0,"NA",0,FALSE,FALSE,"yellow","diff",1489,0,FALSE,TRUE,NA,NA,42
"6044","wm",5,FALSE,67,"green","green",0,"green",374,TRUE,FALSE,"red","diff",1249,0,FALSE,TRUE,NA,NA,42
"6045","wm",4,FALSE,68,"blue","red",0,"red",512,FALSE,FALSE,"blue","same",1297,0,TRUE,TRUE,NA,NA,42
"6046","wm",3,FALSE,69,"green","yellow",0,"yellow",870,FALSE,FALSE,"yellow","diff",0,3,FALSE,FALSE,NA,NA,42
"6047","wm",2,FALSE,70,"yellow","yellow",454,"yellow",0,TRUE,TRUE,"red","same",726,0,FALSE,FALSE,NA,NA,42
"6048","wm",1,FALSE,71,"yellow","yellow",0,"yellow",367,TRUE,FALSE,"yellow","same",602,0,TRUE,TRUE,NA,NA,42
"6049","wm",12,TRUE,0,"red","red",0,"NA",0,TRUE,FALSE,"red","same",2330,0,TRUE,TRUE,NA,NA,43
"6050","wm",11,TRUE,1,"yellow","yellow",0,"NA",0,TRUE,FALSE,"yellow","same",1650,0,TRUE,TRUE,NA,NA,43
"6051","wm",10,TRUE,2,"red","blue",0,"NA",0,FALSE,FALSE,"red","same",1854,0,TRUE,TRUE,NA,NA,43
"6052","wm",9,TRUE,3,"blue","red",0,"NA",0,FALSE,FALSE,"blue","same",1193,0,TRUE,TRUE,NA,NA,43
"6053","wm",8,TRUE,4,"blue","red",0,"NA",0,FALSE,FALSE,"red","diff",2805,0,FALSE,TRUE,NA,NA,43
"6054","wm",7,TRUE,5,"blue","red",0,"NA",0,FALSE,FALSE,"blue","same",1234,0,TRUE,TRUE,NA,NA,43
"6055","wm",6,TRUE,6,"green","yellow",429,"yellow",0,FALSE,TRUE,"yellow","diff",1800,0,FALSE,TRUE,NA,NA,43
"6056","wm",5,TRUE,7,"green","red",0,"NA",0,FALSE,FALSE,"blue","diff",2053,0,FALSE,TRUE,NA,NA,43
"6057","wm",4,TRUE,8,"red","blue",435,"blue",0,FALSE,TRUE,"blue",NA,1335,0,FALSE,NA,NA,NA,43
"6058","wm",3,TRUE,9,"yellow","yellow",433,"yellow",0,TRUE,TRUE,"red","same",2510,0,FALSE,FALSE,NA,NA,43
"6059","wm",2,TRUE,10,"green","yellow",0,"NA",0,FALSE,FALSE,"yellow","diff",1337,0,FALSE,TRUE,NA,NA,43
"6060","wm",1,TRUE,11,"yellow","green",0,"NA",0,FALSE,FALSE,"green","diff",2105,0,FALSE,TRUE,NA,NA,43
"6061","wm",72,FALSE,0,"red","red",392,"red",0,TRUE,TRUE,"red","same",1827,0,TRUE,TRUE,NA,NA,43
"6062","wm",71,FALSE,1,"blue","yellow",0,"yellow",46,FALSE,FALSE,"yellow","diff",1670,0,FALSE,TRUE,NA,NA,43
"6063","wm",70,FALSE,2,"red","blue",0,"blue",26,FALSE,FALSE,"red","same",1437,0,TRUE,TRUE,NA,NA,43
"6064","wm",69,FALSE,3,"red","red",495,"red",0,TRUE,TRUE,"blue","diff",1478,0,FALSE,TRUE,NA,NA,43
"6065","wm",68,FALSE,4,"red","red",0,"red",40,TRUE,FALSE,"red","same",1384,0,TRUE,TRUE,NA,NA,43
"6066","wm",67,FALSE,5,"blue","red",431,"red",0,FALSE,TRUE,"blue","same",1465,0,TRUE,TRUE,NA,NA,43
"6067","wm",66,FALSE,6,"blue","yellow",375,"yellow",0,FALSE,TRUE,"yellow","diff",1477,0,FALSE,TRUE,NA,NA,43
"6068","wm",65,FALSE,7,"blue","red",428,"red",0,FALSE,TRUE,"blue","same",1479,0,TRUE,TRUE,NA,NA,43
"6069","wm",64,FALSE,8,"blue","blue",0,"blue",16,TRUE,FALSE,"blue","same",1519,0,TRUE,TRUE,NA,NA,43
"6070","wm",63,FALSE,9,"yellow","yellow",0,"yellow",20,TRUE,FALSE,"red","diff",1285,0,FALSE,TRUE,NA,NA,43
"6071","wm",62,FALSE,10,"yellow","yellow",464,"yellow",0,TRUE,TRUE,"yellow","same",1291,0,TRUE,TRUE,NA,NA,43
